#TYPE Selected.System.Management.ManagementObject
"__SERVER","DisplayName","State","startname"
"SHHWSR0096","DNS Client","Running","NT AUTHORITY\NetworkService"
"SHHWSR0096","Wired AutoConfig","Stopped","localSystem"
"SHHWSR0096","Diagnostic Policy Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","Extensible Authentication Protocol","Stopped","localSystem"
"SHHWSR0096","Encrypting File System (EFS)","Stopped","LocalSystem"
"SHHWSR0096","Windows Event Log","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","COM+ Event System","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","Microsoft Fibre Channel Platform Registration Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Function Discovery Provider Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Function Discovery Resource Publication","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Windows Font Cache Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","NT Authority\LocalService"
"SHHWSR0096","Group Policy Client","Running","LocalSystem"
"SHHWSR0096","Human Interface Device Access","Stopped","LocalSystem"
"SHHWSR0096","Health Key and Certificate Management","Stopped","localSystem"
"SHHWSR0096","Windows CardSpace","Stopped","LocalSystem"
"SHHWSR0096","IKE and AuthIP IPsec Keying Modules","Running","LocalSystem"
"SHHWSR0096","Intel Local Scheduler Service","Running","LocalSystem"
"SHHWSR0096","Intel PDS","Running","LocalSystem"
"SHHWSR0096","PnP-X IP Bus Enumerator","Stopped","LocalSystem"
"SHHWSR0096","IP Helper","Running","LocalSystem"
"SHHWSR0096","CNG Key Isolation","Running","LocalSystem"
"SHHWSR0096","KtmRm for Distributed Transaction Coordinator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0096","LANDesk Policy Invoker","Running","LocalSystem"
"SHHWSR0096","LANDesk Targeted Multicast","Running","LocalSystem"
"SHHWSR0096","Server","Running","LocalSystem"
"SHHWSR0096","Workstation","Running","NT AUTHORITY\NetworkService"
"SHHWSR0096","LiveUpdate","Stopped","LocalSystem"
"SHHWSR0096","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","Multimedia Class Scheduler","Stopped","LocalSystem"
"SHHWSR0096","Miss Marple Inventory Agent","Running","LocalSystem"
"SHHWSR0096","Miss Marple Updater","Running","LocalSystem"
"SHHWSR0096","Windows Firewall","Running","NT Authority\LocalService"
"SHHWSR0096","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"SHHWSR0096","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"SHHWSR0096","Windows Installer","Stopped","LocalSystem"
"SHHWSR0096","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"SHHWSR0096","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0096","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"SHHWSR0096","NetBackup BMR PXE Service","Stopped","LocalSystem"
"SHHWSR0096","NetBackup Client Service","Running","LocalSystem"
"SHHWSR0096","NetBackup Discovery Framework","Running","LocalSystem"
"SHHWSR0096","NetBackup Legacy Client Service","Running","LocalSystem"
"SHHWSR0096","NetBackup Legacy Network Service","Running","LocalSystem"
"SHHWSR0096","NetBackup Proxy Service","Stopped","LocalSystem"
"SHHWSR0096","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"SHHWSR0096","Netlogon","Running","LocalSystem"
"SHHWSR0096","Network Connections","Running","LocalSystem"
"SHHWSR0096","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0096","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0096","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0096","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Plug and Play","Running","LocalSystem"
"SHHWSR0096","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0096","Power","Running","LocalSystem"
"SHHWSR0096","User Profile Service","Running","LocalSystem"
"SHHWSR0096","Protected Storage","Stopped","LocalSystem"
"SHHWSR0096","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0096","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0096","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0096","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0096","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0096","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0096","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0096","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0096","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0096","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Task Scheduler","Running","LocalSystem"
"SHHWSR0096","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0096","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0096","System Event Notification Service","Running","LocalSystem"
"SHHWSR0096","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0096","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0096","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0096","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0096","Symantec Management Client","Running","LocalSystem"
"SHHWSR0096","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0096","SNMP Service","Running","LocalSystem"
"SHHWSR0096","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0096","Print Spooler","Running","LocalSystem"
"SHHWSR0096","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0096","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0096","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0096","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0096","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0096","Visual Studio Team Foundation Background Job Agent","Running","NT Authority\NetworkService"
"SHHWSR0096","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Distributed Link Tracking Client","Running","LocalSystem"
"SHHWSR0096","Windows Modules Installer","Stopped","localSystem"
"SHHWSR0096","Interactive Services Detection","Stopped","LocalSystem"
"SHHWSR0096","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"SHHWSR0096","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Desktop Window Manager Session Manager","Running","localSystem"
"SHHWSR0096","Credential Manager","Stopped","LocalSystem"
"SHHWSR0096","Virtual Disk","Stopped","LocalSystem"
"SHHWSR0096","VMware Tools","Running","LocalSystem"
"SHHWSR0096","VMware Snapshot Provider","Stopped","LocalSystem"
"SHHWSR0096","Symantec Private Branch Exchange","Running","LocalSystem"
"SHHWSR0096","Volume Shadow Copy","Stopped","LocalSystem"
"SHHWSR0096","Windows Time","Running","NT AUTHORITY\LocalService"
"SHHWSR0096","World Wide Web Publishing Service","Running","LocalSystem"
"SHHWSR0096","Windows Process Activation Service","Running","LocalSystem"
"SHHWSR0096","Block Level Backup Engine Service","Stopped","LocalSystem"
"SHHWSR0096","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Diagnostic System Host","Stopped","LocalSystem"
"SHHWSR0096","Windows Event Collector","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0096","Problem Reports and Solutions Control Panel Support","Stopped","localSystem"
"SHHWSR0096","Windows Error Reporting Service","Stopped","localSystem"
"SHHWSR0096","WinHTTP Web Proxy Auto-Discovery Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Windows Management Instrumentation","Running","localSystem"
"SHHWSR0096","Windows Remote Management (WS-Management)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0096","WMI Performance Adapter","Stopped","localSystem"
"SHHWSR0096","Web Management Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0096","Portable Device Enumerator Service","Stopped","LocalSystem"
"SHHWSR0096","Windows Update","Running","LocalSystem"
"SHHWSR0096","Windows Driver Foundation - User-mode Driver Framework","Stopped","LocalSystem"
"SHHWSR0097","Application Experience","Stopped","localSystem"
"SHHWSR0097","Application Layer Gateway Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Application Host Helper Service","Running","LocalSystem"
"SHHWSR0097","Application Identity","Stopped","NT Authority\LocalService"
"SHHWSR0097","Application Information","Stopped","LocalSystem"
"SHHWSR0097","Application Management","Stopped","LocalSystem"
"SHHWSR0097","ASP.NET State Service","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0097","Windows Audio Endpoint Builder","Stopped","LocalSystem"
"SHHWSR0097","Windows Audio","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Base Filtering Engine","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Background Intelligent Transfer Service","Running","LocalSystem"
"SHHWSR0097","NetBackup Bare Metal Restore Boot Server","Stopped","LocalSystem"
"SHHWSR0097","Computer Browser","Stopped","LocalSystem"
"SHHWSR0097","LANDesk(R) Management Agent","Running","LocalSystem"
"SHHWSR0097","Certificate Propagation","Running","LocalSystem"
"SHHWSR0097","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","LocalSystem"
"SHHWSR0097","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","LocalSystem"
"SHHWSR0097","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","LocalSystem"
"SHHWSR0097","Microsoft .NET Framework NGEN v4.0.30319_X64","Stopped","LocalSystem"
"SHHWSR0097","COM+ System Application","Running","LocalSystem"
"SHHWSR0097","Cryptographic Services","Running","NT Authority\NetworkService"
"SHHWSR0097","DCOM Server Process Launcher","Running","LocalSystem"
"SHHWSR0097","Disk Defragmenter","Stopped","localSystem"
"SHHWSR0097","DHCP Client","Running","NT Authority\LocalService"
"SHHWSR0097","Diagnostics Tracking Service","Running","LocalSystem"
"SHHWSR0097","DNS Client","Running","NT AUTHORITY\NetworkService"
"SHHWSR0097","Wired AutoConfig","Stopped","localSystem"
"SHHWSR0097","Diagnostic Policy Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Extensible Authentication Protocol","Stopped","localSystem"
"SHHWSR0097","Encrypting File System (EFS)","Stopped","LocalSystem"
"SHHWSR0097","Windows Event Log","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","COM+ Event System","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Microsoft Fibre Channel Platform Registration Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Function Discovery Provider Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Function Discovery Resource Publication","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Windows Font Cache Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","NT Authority\LocalService"
"SHHWSR0097","Group Policy Client","Running","LocalSystem"
"SHHWSR0097","Human Interface Device Access","Stopped","LocalSystem"
"SHHWSR0097","Health Key and Certificate Management","Stopped","localSystem"
"SHHWSR0097","Windows CardSpace","Stopped","LocalSystem"
"SHHWSR0097","Internet Explorer ETW Collector Service","Stopped","LocalSystem"
"SHHWSR0097","IIS Admin Service","Running","LocalSystem"
"SHHWSR0097","IKE and AuthIP IPsec Keying Modules","Running","LocalSystem"
"SHHWSR0097","Intel Local Scheduler Service","Running","LocalSystem"
"SHHWSR0097","Intel PDS","Running","LocalSystem"
"SHHWSR0097","PnP-X IP Bus Enumerator","Stopped","LocalSystem"
"SHHWSR0097","IP Helper","Running","LocalSystem"
"SHHWSR0097","CNG Key Isolation","Stopped","LocalSystem"
"SHHWSR0097","KtmRm for Distributed Transaction Coordinator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0097","LANDesk Policy Invoker","Running","LocalSystem"
"SHHWSR0097","LANDesk Targeted Multicast","Running","LocalSystem"
"SHHWSR0097","Server","Running","LocalSystem"
"SHHWSR0097","Workstation","Running","NT AUTHORITY\NetworkService"
"SHHWSR0097","LiveUpdate","Stopped","LocalSystem"
"SHHWSR0097","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Multimedia Class Scheduler","Stopped","LocalSystem"
"SHHWSR0097","Miss Marple Inventory Agent","Running","LocalSystem"
"SHHWSR0097","Miss Marple Updater","Running","LocalSystem"
"SHHWSR0097","Windows Firewall","Running","NT Authority\LocalService"
"SHHWSR0097","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"SHHWSR0097","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"SHHWSR0097","Windows Installer","Stopped","LocalSystem"
"SHHWSR0097","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"SHHWSR0097","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0097","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"SHHWSR0097","NetBackup BMR PXE Service","Stopped","LocalSystem"
"SHHWSR0097","NetBackup Client Service","Running","LocalSystem"
"SHHWSR0097","NetBackup Discovery Framework","Running","LocalSystem"
"SHHWSR0097","NetBackup Legacy Client Service","Running","LocalSystem"
"SHHWSR0097","NetBackup Legacy Network Service","Running","LocalSystem"
"SHHWSR0097","NetBackup Proxy Service","Stopped","LocalSystem"
"SHHWSR0097","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"SHHWSR0097","Netlogon","Running","LocalSystem"
"SHHWSR0097","Network Connections","Running","LocalSystem"
"SHHWSR0097","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0097","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0097","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0097","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Plug and Play","Running","LocalSystem"
"SHHWSR0097","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0097","Power","Running","LocalSystem"
"SHHWSR0097","User Profile Service","Running","LocalSystem"
"SHHWSR0097","Protected Storage","Stopped","LocalSystem"
"SHHWSR0097","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0097","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0097","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0097","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0097","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0097","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0097","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0097","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0097","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0097","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0097","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Task Scheduler","Running","LocalSystem"
"SHHWSR0097","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0097","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0097","System Event Notification Service","Running","LocalSystem"
"SHHWSR0097","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0097","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0097","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0097","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0097","Symantec Management Client","Running","LocalSystem"
"SHHWSR0097","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0097","SNMP Service","Running","LocalSystem"
"SHHWSR0097","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0097","Print Spooler","Running","LocalSystem"
"SHHWSR0097","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0097","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0097","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0097","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0097","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0097","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0097","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
